Year,Jurisdiction,Industry,Product,Value
2008,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,377881000
2008,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4932855000
2008,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,459080000
2008,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2008,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2008,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2008,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2008,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2008,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2008,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2008,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2008,Northwest Territories,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2008,Northwest Territories,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2008,Northwest Territories,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2008,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2008,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2008,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2008,Nunavut,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2008,Nunavut,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2008,Nunavut,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2008,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8085675000
2008,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,4287430000
2008,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,3798245000
2008,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2008,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2008,Prince Edward Island,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2008,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,9732314000
2008,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,2710602000
2008,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,7021712000
2008,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,46030000
2008,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,46030000
2008,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2008,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2008,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2008,Yukon,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2009,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,24479706000
2009,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,8069268000
2009,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,16410438000
2009,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,1509916000
2009,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,206317000
2009,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,1303599000
2009,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,4153689000
2009,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,346116000
2009,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,3807573000
2009,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2009,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,196128000
2009,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2009,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2009,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2009,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2009,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2009,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2009,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2009,Northwest Territories,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2009,Northwest Territories,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2009,Northwest Territories,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2009,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2009,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2009,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2009,Nunavut,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2009,Nunavut,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2009,Nunavut,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2009,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,7263821000
2009,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,4196848000
2009,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,3066973000
2009,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2009,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2009,Prince Edward Island,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2009,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8521584000
2009,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,2719471000
2009,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,5802113000
2009,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2009,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,38283000
2009,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2009,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2009,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2009,Yukon,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2010,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,25212544000
2010,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,7767431000
2010,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,17445113000
2010,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,1804049000
2010,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2010,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2010,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,4755492000
2010,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,280369000
2010,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4475123000
2010,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2010,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2010,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2010,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2010,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2010,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2010,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2010,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2010,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2010,Northwest Territories,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2010,Northwest Territories,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2010,Northwest Territories,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2010,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2010,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2010,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2010,Nunavut,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2010,Nunavut,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2010,Nunavut,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2010,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,6703306000
2010,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,3962080000
2010,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2741226000
2010,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2010,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2010,Prince Edward Island,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2010,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8508231000
2010,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,2697590000
2010,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,5810641000
2010,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2010,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2010,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2010,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2010,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2010,Yukon,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2011,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,24547505000
2011,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,7942809000
2011,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,16604696000
2011,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2011,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2011,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,1482726000
2011,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,4898363000
2011,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,307915000
2011,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4590448000
2011,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,344932000
2011,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2011,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2011,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2011,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2011,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2011,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2011,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2011,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2011,Northwest Territories,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2011,Northwest Territories,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2011,Northwest Territories,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2011,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2011,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2011,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2011,Nunavut,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2011,Nunavut,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2011,Nunavut,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2011,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,6846335000
2011,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,4304950000
2011,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2541385000
2011,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2011,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2011,Prince Edward Island,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2011,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8038345000
2011,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,2554926000
2011,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,5483419000
2011,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2011,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2011,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2011,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2011,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2011,Yukon,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2012,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,23245171000
2012,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,7883666000
2012,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,15361505000
2012,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,1716303000
2012,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2012,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2012,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,4409562000
2012,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,310294000
2012,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4099269000
2012,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2012,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2012,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2012,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2012,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2012,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2012,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2012,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2012,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2012,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2012,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2012,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2012,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,6560327000
2012,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,4256421000
2012,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2303906000
2012,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2012,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2012,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,7772004000
2012,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,2540298000
2012,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,5231707000
2012,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2012,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2012,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2012,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2012,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2013,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,23165414000
2013,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,8686178000
2013,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,14479236000
2013,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,1656720000
2013,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2013,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2013,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,4344424000
2013,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,317746000
2013,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4026679000
2013,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2013,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2013,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2013,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2013,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2013,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2013,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2013,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2013,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2013,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,589396000
2013,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2013,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2013,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,6633799000
2013,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,4573100000
2013,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2060699000
2013,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2013,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2013,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,7602145000
2013,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,2749285000
2013,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4852859000
2013,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2013,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2013,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2013,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2013,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2014,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,25352934000
2014,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,10249217000
2014,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,15103717000
2014,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,1752933000
2014,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2014,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2014,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,4621031000
2014,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,514377000
2014,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4106654000
2014,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2014,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2014,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2014,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,1742609000
2014,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,503268000
2014,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,1239342000
2014,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2014,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2014,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2014,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2014,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2014,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2014,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,7964162000
2014,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,5822405000
2014,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2141758000
2014,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2014,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2014,Prince Edward Island,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2014,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,7899096000
2014,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,2706860000
2014,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,5192236000
2014,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2014,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2014,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2014,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2014,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2015,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,25861315000
2015,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,9807737000
2015,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,16053578000
2015,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,1915678000
2015,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2015,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2015,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,4768031000
2015,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,576137000
2015,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4191895000
2015,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2015,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2015,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2015,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,1746295000
2015,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,452858000
2015,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,1293437000
2015,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2015,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2015,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2015,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2015,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,184382000
2015,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2015,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,7381615000
2015,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,5039471000
2015,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2342144000
2015,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2015,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2015,Prince Edward Island,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2015,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8589862000
2015,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,2985220000
2015,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,5604642000
2015,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2015,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2015,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2015,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2015,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2016,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,25684269000
2016,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,9839123000
2016,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,15845146000
2016,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,1636050000
2016,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2016,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2016,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,4426361000
2016,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,345532000
2016,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4080828000
2016,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2016,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2016,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2016,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,1834218000
2016,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,519948000
2016,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,1314270000
2016,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2016,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2016,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2016,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2016,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2016,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2016,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,7703566000
2016,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,5117455000
2016,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2586111000
2016,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2016,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2016,Prince Edward Island,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2016,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8574857000
2016,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,3068890000
2016,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,5505967000
2016,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2016,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2016,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2016,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2016,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2017,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,27736303000
2017,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,10580368000
2017,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,17155935000
2017,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2233848000
2017,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2017,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2017,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,4780187000
2017,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,400595000
2017,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4379592000
2017,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2017,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
